,0
900,885.2299800000001
901,890.8099980000001
902,879.909973
903,893.580017
904,892.01001
905,911.3699949999999
906,919.0200199999999
907,911.429993
908,898.8099980000001
909,914.840027
910,917.840027
911,916.919983
912,916.2999880000001
913,930.080017
914,926.5499880000001
915,934.3900150000001
916,929.6199949999999
917,920.2700199999999
918,933.409973
919,945.1099849999999
920,942.2999880000001
921,939.2800289999999
922,946.669983
923,944.2999880000001
924,920.7700199999999
925,919.7299800000001
926,923.419983
927,931.8699949999999
928,933.2199710000001
929,951.4799800000001
930,953.2199710000001
931,949.6400150000001
932,963.590027
933,967.0
934,971.5599980000001
935,986.23999
936,990.1400150000001
937,987.76001
938,975.929993
939,984.840027
940,997.4799800000001
941,998.51001
942,988.6099849999999
943,1010.73999
944,1011.659973
945,1010.090027
946,994.7000119999999
947,995.6900019999999
948,981.6400150000001
949,983.4500119999999
950,975.320007
951,985.820007
952,976.2199710000001
953,974.5
954,982.320007
955,993.75
956,985.7000119999999
957,1004.419983
958,1007.840027
959,1002.2100220000001
960,988.7000119999999
961,998.1400150000001
962,1003.8599849999999
963,1000.419983
964,994.090027
965,981.7299800000001
966,993.320007
967,978.7999880000001
968,988.1099849999999
969,988.6099849999999
970,981.599976
971,998.679993
972,996.5200199999999
973,989.2800289999999
974,987.48999
975,990.3099980000001
976,980.150024
977,982.820007
978,965.4600220000001
979,967.080017
980,974.1199949999999
981,977.590027
982,980.590027
983,990.349976
984,984.0300289999999
985,990.51001
986,990.669983
987,999.73999
988,1002.349976
989,1000.2999880000001
990,1003.2700199999999
991,993.0599980000001
992,993.7100220000001
993,996.7299800000001
994,996.7899779999999
995,1002.840027
996,1008.01001
997,1021.98999
998,1026.27002
999,1027.969971
1000,1021.3900150000001
1001,1031.640015
1002,1023.169983
1003,1010.919983
1004,1016.419983
1005,1018.6300050000001
1006,1014.8099980000001
1007,1029.319946
1008,1025.969971
1009,1039.579956
1010,1036.300049
1011,1022.820007
1012,1029.030029
1013,1009.3800050000001
1014,1003.2700199999999
1015,996.849976
1016,1006.580017
1017,995.9699710000001
1018,1018.2199710000001
1019,1020.23999
1020,1029.849976
1021,1034.349976
1022,1039.25
1023,1033.780029
1024,1038.72998
1025,1038.060059
1026,1045.349976
1027,1049.47998
1028,1046.76001
1029,1050.069946
1030,1039.319946
1031,1044.680054
1032,1046.030029
1033,1030.359985
1034,1033.77002
1035,1028.910034
1036,1031.130005
1037,1046.790039
1038,1048.109985
1039,1046.939941
1040,1050.709961
1041,1059.02002
1042,1053.25
1043,1051.810059
1044,1058.050049
1045,1053.209961
1046,1047.109985
1047,1046.569946
1048,1058.530029
1049,1058.410034
1050,1050.349976
1051,1043.630005
1052,1034.150024
1053,1042.439941
1054,1033.650024
1055,1035.280029
1056,1052.079956
1057,1053.890015
1058,1058.449951
1059,1058.199951
1060,1070.119995
1061,1066.619995
1062,1064.72998
1063,1069.719971
1064,1061.5
1065,1069.300049
1066,1060.180054
1067,1059.050049
1068,1071.209961
1069,1074.140015
1070,1068.040039
1071,1075.130005
1072,1076.47998
1073,1089.180054
1074,1088.660034
1075,1092.939941
1076,1096.02002
1077,1094.040039
1078,1095.890015
1079,1109.47998
1080,1109.640015
1081,1111.920044
1082,1108.47998
1083,1122.219971
1084,1123.670044
1085,1126.329956
1086,1131.920044
1087,1121.859985
1088,1127.22998
1089,1121.219971
1090,1130.52002
1091,1132.050049
1092,1139.829956
1093,1138.77002
1094,1147.619995
1095,1143.939941
1096,1141.550049
1097,1155.369995
1098,1144.050049
1099,1128.47998
1100,1134.109985
1101,1131.130005
1102,1135.26001
1103,1136.030029
1104,1126.52002
1105,1128.589966
1106,1142.76001
1107,1139.810059
1108,1145.540039
1109,1157.76001
1110,1152.109985
1111,1145.810059
1112,1156.98999
1113,1151.819946
1114,1147.060059
1115,1144.109985
1116,1140.98999
1117,1139.089966
1118,1143.670044
1119,1144.910034
1120,1144.939941
1121,1155.969971
1122,1149.099976
1123,1151.030029
1124,1154.869995
1125,1156.859985
1126,1147.199951
1127,1140.579956
1128,1123.890015
1129,1106.780029
1130,1120.569946
1131,1104.48999
1132,1110.699951
1133,1123.75
1134,1122.319946
1135,1109.780029
1136,1095.400024
1137,1093.949951
1138,1091.329956
1139,1109.189941
1140,1108.060059
1141,1122.469971
1142,1127.0
1143,1126.209961
1144,1132.170044
1145,1141.810059
1146,1150.569946
1147,1148.160034
1148,1140.530029
1149,1139.319946
1150,1145.199951
1151,1129.439941
1152,1128.170044
1153,1128.839966
1154,1134.609985
1155,1135.819946
1156,1118.150024
1157,1124.089966
1158,1139.930054
1159,1140.599976
1160,1135.530029
1161,1138.109985
1162,1122.410034
1163,1113.890015
1164,1107.300049
1165,1117.48999
1166,1119.550049
1167,1121.530029
1168,1113.98999
1169,1098.699951
1170,1087.119995
1171,1095.449951
1172,1097.280029
1173,1096.439941
1174,1095.699951
1175,1084.099976
1176,1091.48999
1177,1088.680054
1178,1089.189941
1179,1093.560059
1180,1095.410034
1181,1113.050049
1182,1114.939941
1183,1121.280029
1184,1120.680054
1185,1121.199951
1186,1124.98999
1187,1116.640015
1188,1122.5
1189,1140.420044
1190,1142.180054
1191,1131.329956
1192,1136.469971
1193,1125.290039
1194,1132.01001
1195,1133.560059
1196,1132.050049
1197,1135.02002
1198,1130.300049
1199,1134.410034
1200,1144.060059
1201,1140.650024
1202,1134.430054
1203,1133.349976
1204,1136.199951
1205,1140.839966
1206,1128.939941
1207,1125.380005
1208,1116.209961
1209,1118.329956
1210,1109.109985
1211,1112.810059
1212,1114.349976
1213,1115.140015
1214,1111.469971
1215,1106.689941
1216,1101.390015
1217,1100.900024
1218,1108.670044
1219,1093.880005
1220,1096.839966
1221,1086.199951
1222,1084.069946
1223,1094.829956
1224,1095.420044
1225,1100.430054
1226,1101.719971
1227,1106.619995
1228,1099.689941
1229,1098.630005
1230,1080.699951
1231,1063.969971
1232,1065.219971
1233,1079.040039
1234,1075.790039
1235,1063.22998
1236,1064.800049
1237,1079.339966
1238,1081.709961
1239,1095.170044
1240,1091.22998
1241,1098.349976
1242,1095.680054
1243,1096.189941
1244,1104.959961
1245,1105.089966
1246,1107.77002
1247,1099.150024
1248,1104.23999
1249,1105.910034
1250,1118.310059
1251,1113.630005
1252,1121.300049
1253,1116.27002
1254,1118.380005
1255,1123.920044
1256,1125.819946
1257,1128.329956
1258,1120.369995
1259,1123.5
1260,1128.550049
1261,1122.199951
1262,1129.300049
1263,1113.560059
1264,1108.359985
1265,1110.109985
1266,1103.52002
1267,1110.060059
1268,1114.800049
1269,1114.579956
1270,1131.5
1271,1135.170044
1272,1134.47998
1273,1142.050049
1274,1130.650024
1275,1122.140015
1276,1124.390015
1277,1121.839966
1278,1113.650024
1279,1103.290039
1280,1108.199951
1281,1114.02002
1282,1103.22998
1283,1103.660034
1284,1106.48999
1285,1095.73999
1286,1094.800049
1287,1111.089966
1288,1125.400024
1289,1127.439941
1290,1130.199951
1291,1130.51001
1292,1130.560059
1293,1143.199951
1294,1161.670044
1295,1166.170044
1296,1164.890015
1297,1164.079956
1298,1162.910034
1299,1173.47998
1300,1184.170044
1301,1183.810059
1302,1175.430054
1303,1181.939941
1304,1183.550049
1305,1170.339966
1306,1177.23999
1307,1176.939941
1308,1181.76001
1309,1182.650024
1310,1178.569946
1311,1173.819946
1312,1191.369995
1313,1190.329956
1314,1191.170044
1315,1190.25
1316,1177.069946
1317,1182.810059
1318,1189.23999
1319,1188.0
1320,1198.680054
1321,1203.380005
1322,1205.719971
1323,1203.209961
1324,1194.199951
1325,1194.650024
1326,1205.449951
1327,1209.569946
1328,1210.130005
1329,1204.920044
1330,1213.540039
1331,1213.449951
1332,1213.550049
1333,1211.920044
1334,1202.079956
1335,1188.050049
1336,1183.73999
1337,1187.890015
1338,1186.189941
1339,1190.25
1340,1182.98999
1341,1187.699951
1342,1177.449951
1343,1184.52002
1344,1195.97998
1345,1184.630005
1346,1175.410034
1347,1167.869995
1348,1163.75
1349,1168.410034
1350,1174.069946
1351,1174.550049
1352,1171.359985
1353,1181.27002
1354,1189.410034
1355,1193.189941
1356,1189.890015
1357,1203.030029
1358,1201.719971
1359,1202.300049
1360,1191.98999
1361,1197.01001
1362,1205.300049
1363,1206.140015
1364,1210.119995
1365,1210.339966
1366,1200.75
1367,1201.589966
1368,1184.160034
1369,1190.800049
1370,1200.199951
1371,1211.369995
1372,1203.599976
1373,1210.410034
1374,1210.079956
1375,1210.469971
1376,1222.119995
1377,1225.310059
1378,1219.430054
1379,1207.01001
1380,1209.25
1381,1200.079956
1382,1206.829956
1383,1197.75
1384,1188.069946
1385,1190.209961
1386,1189.650024
1387,1183.780029
1388,1171.709961
1389,1172.530029
1390,1171.420044
1391,1174.280029
1392,1165.359985
1393,1181.410034
1394,1180.589966
1395,1172.920044
1396,1176.119995
1397,1181.390015
1398,1184.069946
1399,1191.140015
1400,1181.199951
1401,1181.209961
1402,1187.76001
1403,1173.790039
1404,1162.050049
1405,1142.619995
1406,1145.97998
1407,1152.780029
1408,1137.5
1409,1159.949951
1410,1152.119995
1411,1162.099976
1412,1151.829956
1413,1156.380005
1414,1143.219971
1415,1156.849976
1416,1162.160034
1417,1161.170044
1418,1175.650024
1419,1172.630005
1420,1171.349976
1421,1178.839966
1422,1166.219971
1423,1171.109985
1424,1159.359985
1425,1154.050049
1426,1165.689941
1427,1173.800049
1428,1185.560059
1429,1191.079956
1430,1189.280029
1431,1193.859985
1432,1194.069946
1433,1190.01001
1434,1197.619995
1435,1198.780029
1436,1191.5
1437,1202.219971
1438,1204.290039
1439,1196.02002
1440,1197.51001
1441,1197.26001
1442,1194.670044
1443,1200.930054
1444,1198.109985
1445,1200.819946
1446,1203.910034
1447,1206.579956
1448,1210.959961
1449,1216.959961
1450,1216.099976
1451,1213.609985
1452,1213.880005
1453,1200.72998
1454,1191.569946
1455,1190.689941
1456,1201.569946
1457,1199.849976
1458,1191.329956
1459,1194.439941
1460,1204.98999
1461,1194.939941
1462,1197.869995
1463,1211.859985
1464,1219.439941
1465,1222.209961
1466,1223.290039
1467,1226.5
1468,1227.920044
1469,1221.130005
1470,1229.349976
1471,1235.199951
1472,1227.040039
1473,1233.680054
1474,1229.030029
1475,1231.160034
1476,1236.790039
1477,1243.719971
1478,1234.180054
1479,1235.349976
1480,1244.119995
1481,1245.040039
1482,1235.859985
1483,1226.420044
1484,1223.130005
1485,1231.380005
1486,1229.130005
1487,1237.810059
1488,1230.390015
1489,1233.869995
1490,1219.339966
1491,1220.23999
1492,1219.02002
1493,1219.709961
1494,1221.72998
1495,1217.589966
1496,1209.589966
1497,1212.369995
1498,1205.099976
1499,1212.280029
1500,1208.410034
1501,1220.329956
1502,1221.589966
1503,1218.02002
1504,1233.390015
1505,1236.359985
1506,1231.670044
1507,1241.47998
1508,1240.560059
1509,1231.199951
1510,1227.160034
1511,1227.72998
1512,1237.910034
1513,1231.02002
1514,1221.339966
1515,1210.199951
1516,1214.619995
1517,1215.290039
1518,1215.630005
1519,1215.660034
1520,1216.890015
1521,1227.680054
1522,1228.810059
1523,1226.699951
1524,1214.469971
1525,1196.390015
1526,1191.48999
1527,1195.900024
1528,1187.329956
1529,1184.869995
1530,1177.680054
1531,1176.839966
1532,1186.569946
1533,1190.099976
1534,1178.140015
1535,1195.76001
1536,1177.800049
1537,1179.589966
1538,1199.380005
1539,1196.540039
1540,1191.380005
1541,1178.900024
1542,1198.410034
1543,1207.01001
1544,1202.76001
1545,1214.76001
1546,1219.939941
1547,1220.140015
1548,1222.810059
1549,1218.589966
1550,1220.650024
1551,1230.959961
1552,1234.719971
1553,1233.76001
1554,1229.01001
1555,1231.209961
1556,1242.800049
1557,1248.27002
1558,1254.849976
1559,1261.22998
1560,1265.609985
1561,1268.25
1562,1257.459961
1563,1257.47998
1564,1249.47998
1565,1264.670044
1566,1265.079956
1567,1262.089966
1568,1263.699951
1569,1257.369995
1570,1255.839966
1571,1259.369995
1572,1260.430054
1573,1267.430054
1574,1272.73999
1575,1270.939941
1576,1267.319946
1577,1259.920044
1578,1259.619995
1579,1262.790039
1580,1268.119995
1581,1268.660034
1582,1256.540039
1583,1258.170044
1584,1254.420044
1585,1248.290039
1586,1268.800049
1587,1273.459961
1588,1273.47998
1589,1285.449951
1590,1290.150024
1591,1289.689941
1592,1294.180054
1593,1286.060059
1594,1287.609985
1595,1282.930054
1596,1277.930054
1597,1285.040039
1598,1261.48999
1599,1263.819946
1600,1266.859985
1601,1264.680054
1602,1273.829956
1603,1283.719971
1604,1285.189941
1605,1280.079956
1606,1282.459961
1607,1270.839966
1608,1264.030029
1609,1265.02002
1610,1254.780029
1611,1265.650024
1612,1263.780029
1613,1266.98999
1614,1262.859985
1615,1275.530029
1616,1280.0
1617,1289.380005
1618,1287.23999
1619,1283.030029
1620,1292.670044
1621,1287.790039
1622,1289.430054
1623,1294.119995
1624,1280.660034
1625,1291.23999
1626,1289.140015
1627,1287.22998
1628,1278.26001
1629,1275.880005
1630,1278.469971
1631,1272.22998
1632,1281.420044
1633,1284.130005
1634,1297.47998
1635,1303.02002
1636,1305.329956
1637,1307.25
1638,1305.079956
1639,1297.22998
1640,1305.040039
1641,1301.670044
1642,1302.949951
1643,1301.609985
1644,1293.22998
1645,1302.890015
1646,1300.25
1647,1294.869995
1648,1297.810059
1649,1305.930054
1650,1311.560059
1651,1309.040039
1652,1295.5
1653,1296.619995
1654,1286.569946
1655,1288.119995
1656,1289.119995
1657,1285.329956
1658,1307.280029
1659,1309.930054
1660,1311.459961
1661,1311.280029
1662,1308.109985
1663,1301.73999
1664,1305.410034
1665,1309.719971
1666,1310.609985
1667,1305.189941
1668,1313.209961
1669,1308.119995
1670,1312.25
1671,1325.76001
1672,1324.660034
1673,1325.140015
1674,1322.849976
1675,1305.920044
1676,1291.23999
1677,1294.5
1678,1292.079956
1679,1270.319946
1680,1261.810059
1681,1267.030029
1682,1262.069946
1683,1256.579956
1684,1258.569946
1685,1272.880005
1686,1280.160034
1687,1259.869995
1688,1270.089966
1689,1285.709961
1690,1288.219971
1691,1265.290039
1692,1263.849976
1693,1256.150024
1694,1257.930054
1695,1252.300049
1696,1237.439941
1697,1223.689941
1698,1230.040039
1699,1256.160034
1700,1251.540039
1701,1240.130005
1702,1240.119995
1703,1252.199951
1704,1245.599976
