trade_date,close,predict
2014-06-04,1927.880005,1911.6461181640625
2014-06-05,1940.459961,1915.909423828125
2014-06-06,1949.439941,1920.234130859375
2014-06-09,1951.27002,1931.217529296875
2014-06-10,1950.790039,1937.8067626953125
2014-06-11,1943.890015,1940.0703125
2014-06-12,1930.109985,1939.914794921875
2014-06-13,1936.160034,1936.793212890625
2014-06-16,1937.780029,1935.1768798828125
2014-06-17,1941.9899899999998,1936.502197265625
2014-06-18,1956.97998,1940.7496337890625
2014-06-19,1959.47998,1941.9444580078125
2014-06-20,1962.869995,1946.0743408203125
2014-06-23,1962.609985,1950.2017822265625
2014-06-24,1949.97998,1951.2725830078125
2014-06-25,1959.530029,1951.1561279296875
2014-06-26,1957.219971,1952.3917236328125
2014-06-27,1960.959961,1949.763671875
2014-06-30,1960.22998,1953.0908203125
2014-07-01,1973.319946,1953.103271484375
2014-07-02,1974.619995,1957.3970947265625
2014-07-03,1985.439941,1957.9781494140625
2014-07-07,1977.6500239999998,1966.701904296875
2014-07-08,1963.709961,1969.590087890625
2014-07-09,1972.8299559999998,1958.4105224609375
2014-07-10,1964.680054,1956.945068359375
2014-07-11,1967.569946,1960.2310791015625
2014-07-14,1977.0999760000002,1969.1007080078125
2014-07-15,1973.280029,1968.1795654296875
2014-07-16,1981.569946,1969.798828125
2014-07-17,1958.119995,1958.1834716796875
2014-07-18,1978.219971,1965.1357421875
2014-07-21,1973.630005,1970.80908203125
2014-07-22,1983.530029,1973.9013671875
2014-07-23,1987.0100100000002,1975.302490234375
2014-07-24,1987.97998,1974.754150390625
2014-07-25,1978.339966,1974.1875
2014-07-28,1978.910034,1974.08447265625
2014-07-29,1969.949951,1969.9381103515625
2014-07-30,1970.069946,1967.87451171875
2014-07-31,1930.6700440000002,1942.2520751953125
2014-08-01,1925.1500239999998,1930.9903564453125
2014-08-04,1938.9899899999998,1932.6583251953125
2014-08-05,1920.209961,1928.8861083984375
2014-08-06,1920.2399899999998,1917.8934326171875
2014-08-07,1909.569946,1917.602783203125
2014-08-08,1931.589966,1914.3004150390625
2014-08-11,1936.9200440000002,1938.3634033203125
2014-08-12,1933.75,1922.920654296875
2014-08-13,1946.719971,1935.376708984375
2014-08-14,1955.180054,1956.1551513671875
2014-08-15,1955.060059,1956.711181640625
2014-08-18,1971.7399899999998,1964.3546142578125
2014-08-19,1981.5999760000002,1975.005615234375
2014-08-20,1986.5100100000002,1978.450927734375
2014-08-21,1992.369995,1978.762939453125
2014-08-22,1988.4000239999998,1979.5086669921875
2014-08-25,1997.9200440000002,1981.224365234375
2014-08-26,2000.02002,1984.1439208984375
2014-08-27,2000.119995,1986.640380859375
2014-08-28,1996.7399899999998,1989.8214111328125
2014-08-29,2003.369995,1990.6639404296875
2014-09-02,2002.280029,1989.067626953125
2014-09-03,2000.719971,1992.778564453125
2014-09-04,1997.6500239999998,1993.7608642578125
2014-09-05,2007.709961,1995.1785888671875
2014-09-08,2001.540039,1995.7254638671875
2014-09-09,1988.439941,1994.14990234375
2014-09-10,1995.689941,1986.6766357421875
2014-09-11,1997.449951,1991.4603271484375
2014-09-12,1985.540039,1986.554443359375
2014-09-15,1984.130005,1982.158935546875
2014-09-16,1998.97998,1992.351806640625
2014-09-17,2001.569946,1996.7200927734375
2014-09-18,2011.359985,1995.0745849609375
2014-09-19,2010.4000239999998,1998.2352294921875
2014-09-22,1994.290039,1995.3458251953125
2014-09-23,1982.77002,1981.257568359375
2014-09-24,1998.300049,1995.31884765625
2014-09-25,1965.9899899999998,1956.94873046875
2014-09-26,1982.8499760000002,1973.607177734375
2014-09-29,1977.800049,1980.28759765625
2014-09-30,1972.290039,1964.15185546875
2014-10-01,1946.160034,1952.6656494140625
2014-10-02,1946.1700440000002,1946.243408203125
2014-10-03,1967.9000239999998,1970.3028564453125
2014-10-06,1964.819946,1958.491943359375
2014-10-07,1935.0999760000002,1925.0189208984375
2014-10-08,1968.890015,1959.43408203125
2014-10-09,1928.209961,1927.7864990234375
2014-10-10,1906.130005,1897.4310302734375
2014-10-13,1874.7399899999998,1878.1644287109375
2014-10-14,1877.699951,1874.9515380859375
2014-10-15,1862.4899899999998,1867.42919921875
2014-10-16,1862.7600100000002,1862.1552734375
2014-10-17,1886.7600100000002,1882.945068359375
2014-10-20,1904.0100100000002,1911.005615234375
2014-10-21,1941.280029,1927.1968994140625
2014-10-22,1927.109985,1910.96923828125
2014-10-23,1950.819946,1946.5426025390625
2014-10-24,1964.5799559999998,1964.4532470703125
2014-10-27,1961.630005,1951.83837890625
2014-10-28,1985.050049,1981.0194091796875
2014-10-29,1982.300049,1982.7620849609375
2014-10-30,1994.6500239999998,1994.028564453125
2014-10-31,2018.050049,1999.2926025390625
2014-11-03,2017.810059,2004.6932373046875
2014-11-04,2012.0999760000002,2007.1951904296875
2014-11-05,2023.569946,2006.177734375
2014-11-06,2031.209961,2009.93115234375
2014-11-07,2031.9200440000002,2013.365234375
2014-11-10,2038.2600100000002,2018.9261474609375
2014-11-11,2039.680054,2023.9346923828125
2014-11-12,2038.25,2026.63330078125
2014-11-13,2039.3299559999998,2028.0257568359375
2014-11-14,2039.819946,2029.4688720703125
2014-11-17,2041.319946,2031.3594970703125
2014-11-18,2051.800049,2032.5228271484375
2014-11-19,2048.719971,2035.3922119140625
2014-11-20,2052.75,2036.80126953125
2014-11-21,2063.5,2041.809326171875
2014-11-24,2069.409912,2045.7742919921875
2014-11-25,2067.030029,2048.12255859375
2014-11-26,2072.830078,2056.05126953125
2014-11-28,2067.560059,2060.618896484375
2014-12-01,2053.439941,2060.40625
2014-12-02,2066.550049,2060.5927734375
2014-12-03,2074.330078,2060.287109375
2014-12-04,2071.919922,2062.37353515625
2014-12-05,2075.3701170000004,2063.374267578125
2014-12-08,2060.310059,2059.27783203125
2014-12-09,2059.820068,2050.870361328125
2014-12-10,2026.140015,2051.576416015625
2014-12-11,2035.3299559999998,2035.1412353515625
2014-12-12,2002.3299559999998,2007.592529296875
2014-12-15,1989.630005,1988.416259765625
2014-12-16,1972.7399899999998,1969.303955078125
2014-12-17,2012.890015,2005.7896728515625
2014-12-18,2061.22998,2048.852783203125
2014-12-19,2070.649902,2065.28466796875
2014-12-22,2078.540039,2063.85205078125
2014-12-23,2082.169922,2065.63623046875
2014-12-24,2081.8798829999996,2069.526123046875
2014-12-26,2088.77002,2068.58349609375
2014-12-29,2090.570068,2071.452392578125
2014-12-30,2080.350098,2074.270263671875
2014-12-31,2058.899902,2053.88671875
2015-01-02,2058.199951,2056.220703125
2015-01-05,2020.5799559999998,2025.965576171875
2015-01-06,2002.609985,1994.4542236328125
2015-01-07,2025.9000239999998,2025.53662109375
2015-01-08,2062.139893,2059.58056640625
2015-01-09,2044.810059,2034.9736328125
2015-01-12,2028.2600100000002,2025.202880859375
2015-01-13,2023.030029,2025.230712890625
2015-01-14,2011.27002,2010.6207275390625
2015-01-15,1992.6700440000002,2000.5078125
2015-01-16,2019.4200440000002,2024.9783935546875
2015-01-20,2022.550049,2024.3543701171875
2015-01-21,2032.119995,2038.3504638671875
2015-01-22,2063.149902,2062.497802734375
2015-01-23,2051.820068,2053.17626953125
2015-01-26,2057.090088,2056.656005859375
2015-01-27,2029.550049,2026.3887939453125
2015-01-28,2002.160034,2001.419921875
2015-01-29,2021.25,2018.8388671875
2015-01-30,1994.9899899999998,1999.866943359375
2015-02-02,2020.8499760000002,2017.277587890625
2015-02-03,2050.030029,2048.4521484375
2015-02-04,2041.5100100000002,2038.8328857421875
2015-02-05,2062.52002,2059.262939453125
2015-02-06,2055.469971,2054.5390625
2015-02-09,2046.7399899999998,2043.2867431640625
2015-02-10,2068.590088,2066.9228515625
2015-02-11,2068.530029,2066.383056640625
2015-02-12,2088.47998,2075.846923828125
2015-02-13,2096.98999,2079.230224609375
2015-02-17,2100.340088,2082.315673828125
2015-02-18,2099.679932,2085.253662109375
2015-02-19,2097.449951,2089.5263671875
2015-02-20,2110.300049,2088.571533203125
2015-02-23,2109.659912,2092.1875
2015-02-24,2115.47998,2096.50634765625
2015-02-25,2113.860107,2100.448486328125
2015-02-26,2110.73999,2103.397705078125
2015-02-27,2104.5,2103.67626953125
2015-03-02,2117.389893,2104.203857421875
2015-03-03,2107.780029,2105.1845703125
2015-03-04,2098.530029,2098.24365234375
2015-03-05,2101.040039,2100.620361328125
2015-03-06,2071.26001,2096.752685546875
2015-03-09,2079.429932,2080.625244140625
2015-03-10,2044.160034,2042.808837890625
2015-03-11,2040.2399899999998,2041.5899658203125
2015-03-12,2065.949951,2068.27880859375
2015-03-13,2053.399902,2054.990478515625
2015-03-16,2081.189941,2068.390625
2015-03-17,2074.280029,2066.86376953125
2015-03-18,2099.5,2097.644775390625
2015-03-19,2089.27002,2083.146728515625
2015-03-20,2108.100098,2104.12353515625
2015-03-23,2104.419922,2102.439208984375
2015-03-24,2091.5,2090.404296875
2015-03-25,2061.050049,2058.406982421875
2015-03-26,2056.149902,2058.57958984375
2015-03-27,2061.02002,2058.691650390625
2015-03-30,2086.23999,2085.662353515625
2015-03-31,2067.889893,2066.34619140625
2015-04-01,2059.689941,2056.438232421875
2015-04-02,2066.959961,2068.2373046875
2015-04-06,2080.6201170000004,2070.677001953125
2015-04-07,2076.330078,2071.932861328125
2015-04-08,2081.899902,2079.1259765625
2015-04-09,2091.179932,2088.94091796875
2015-04-10,2102.060059,2097.51171875
2015-04-13,2092.429932,2086.990234375
2015-04-14,2095.840088,2092.7158203125
2015-04-15,2106.6298829999996,2103.55712890625
2015-04-16,2104.98999,2102.066650390625
2015-04-17,2081.179932,2079.17431640625
2015-04-20,2100.399902,2096.926025390625
2015-04-21,2097.290039,2094.389404296875
2015-04-22,2107.959961,2104.568115234375
2015-04-23,2112.929932,2105.679443359375
2015-04-24,2117.689941,2107.48876953125
2015-04-27,2108.919922,2108.445556640625
2015-04-28,2114.76001,2108.755126953125
2015-04-29,2106.850098,2103.231689453125
2015-04-30,2085.51001,2087.434814453125
2015-05-01,2108.290039,2101.091796875
2015-05-04,2114.48999,2108.850341796875
2015-05-05,2089.459961,2089.353515625
2015-05-06,2080.149902,2080.4208984375
2015-05-07,2088.0,2088.469970703125
2015-05-08,2116.100098,2109.533203125
2015-05-11,2105.330078,2102.508544921875
2015-05-12,2099.1201170000004,2097.90087890625
2015-05-13,2098.47998,2094.6044921875
2015-05-14,2121.100098,2110.226806640625
2015-05-15,2122.72998,2110.384765625
2015-05-18,2129.199951,2111.969482421875
2015-05-19,2127.830078,2115.165771484375
2015-05-20,2125.850098,2117.754638671875
2015-05-21,2130.820068,2116.810302734375
2015-05-22,2126.060059,2118.482421875
2015-05-26,2104.199951,2105.526611328125
2015-05-27,2123.47998,2116.40185546875
2015-05-28,2120.790039,2117.604736328125
2015-05-29,2107.389893,2102.50537109375
2015-06-01,2111.72998,2107.986328125
2015-06-02,2109.600098,2109.030517578125
2015-06-03,2114.070068,2111.149658203125
2015-06-04,2095.840088,2094.49462890625
2015-06-05,2092.830078,2089.544921875
2015-06-08,2079.280029,2077.382568359375
2015-06-09,2080.149902,2076.924072265625
2015-06-10,2105.199951,2102.728271484375
2015-06-11,2108.860107,2104.38330078125
2015-06-12,2094.110107,2088.84130859375
2015-06-15,2084.429932,2089.621337890625
2015-06-16,2096.290039,2090.461669921875
2015-06-17,2100.439941,2095.798583984375
2015-06-18,2121.23999,2118.507568359375
2015-06-19,2109.98999,2107.421875
2015-06-22,2122.850098,2120.71142578125
2015-06-23,2124.199951,2120.83154296875
2015-06-24,2108.580078,2106.76416015625
2015-06-25,2102.310059,2098.1181640625
2015-06-26,2101.48999,2098.311279296875
2015-06-29,2057.639893,2054.20361328125
2015-06-30,2063.110107,2060.31884765625
2015-07-01,2077.419922,2067.173828125
2015-07-02,2076.780029,2068.94970703125
2015-07-06,2068.76001,2061.0908203125
2015-07-07,2081.340088,2076.122802734375
2015-07-08,2046.680054,2056.943603515625
2015-07-09,2051.310059,2055.469482421875
2015-07-10,2076.6201170000004,2076.0712890625
2015-07-13,2099.600098,2097.916259765625
2015-07-14,2108.949951,2106.772216796875
2015-07-15,2107.399902,2106.58056640625
2015-07-16,2124.290039,2119.49951171875
2015-07-17,2126.639893,2120.7958984375
2015-07-20,2128.280029,2120.464599609375
2015-07-21,2119.209961,2115.150634765625
2015-07-22,2114.149902,2112.46533203125
2015-07-23,2102.149902,2099.753662109375
2015-07-24,2079.649902,2076.616943359375
2015-07-27,2067.639893,2066.652099609375
2015-07-28,2093.25,2096.410888671875
2015-07-29,2108.570068,2105.969970703125
2015-07-30,2108.6298829999996,2106.104736328125
2015-07-31,2103.840088,2104.519775390625
2015-08-03,2098.040039,2099.485595703125
2015-08-04,2093.320068,2091.73876953125
2015-08-05,2099.840088,2097.61474609375
2015-08-06,2083.560059,2082.47021484375
2015-08-07,2077.570068,2080.98486328125
2015-08-10,2104.179932,2102.39404296875
2015-08-11,2084.070068,2083.681396484375
2015-08-12,2086.050049,2084.22021484375
2015-08-13,2083.389893,2081.490966796875
2015-08-14,2091.540039,2086.962646484375
2015-08-17,2102.439941,2101.115478515625
2015-08-18,2096.919922,2096.265380859375
2015-08-19,2079.610107,2080.94140625
2015-08-20,2035.72998,2037.970458984375
2015-08-21,1970.890015,1977.575927734375
2015-08-24,1893.209961,1889.9036865234375
2015-08-25,1867.609985,1864.69140625
2015-08-26,1940.5100100000002,1906.402587890625
2015-08-27,1987.660034,1978.716796875
2015-08-28,1988.869995,1985.1068115234375
2015-08-31,1972.180054,1975.3756103515625
2015-09-01,1913.8499760000002,1896.3909912109375
2015-09-02,1948.859985,1943.4364013671875
2015-09-03,1951.130005,1946.47216796875
2015-09-04,1921.219971,1898.36083984375
2015-09-08,1969.410034,1976.850341796875
2015-09-09,1942.040039,1940.196044921875
2015-09-10,1952.290039,1948.1168212890625
2015-09-11,1961.050049,1954.906005859375
2015-09-14,1953.030029,1948.13427734375
2015-09-15,1978.089966,1979.8519287109375
2015-09-16,1995.310059,1987.465576171875
2015-09-17,1990.199951,1987.61474609375
2015-09-18,1958.030029,1951.6741943359375
2015-09-21,1966.969971,1956.673828125
2015-09-22,1942.7399899999998,1936.257568359375
2015-09-23,1938.7600100000002,1940.8822021484375
2015-09-24,1932.2399899999998,1933.7115478515625
2015-09-25,1931.339966,1931.560546875
2015-09-28,1881.77002,1889.6156005859375
2015-09-29,1884.089966,1887.731201171875
2015-09-30,1920.030029,1935.72265625
2015-10-01,1923.819946,1927.282470703125
2015-10-02,1951.359985,1947.09521484375
2015-10-05,1987.050049,1987.0350341796875
2015-10-06,1979.9200440000002,1977.8365478515625
2015-10-07,1995.8299559999998,1987.7308349609375
2015-10-08,2013.430054,2000.3599853515625
2015-10-09,2014.890015,2001.8173828125
2015-10-12,2017.459961,2027.1710205078125
2015-10-13,2003.689941,1999.05419921875
2015-10-14,1994.2399899999998,1988.8736572265625
2015-10-15,2023.859985,2022.7462158203125
2015-10-16,2033.109985,2023.378662109375
2015-10-19,2033.660034,2023.0181884765625
2015-10-20,2030.77002,2024.9794921875
2015-10-21,2018.939941,2022.583251953125
2015-10-22,2052.51001,2049.175537109375
2015-10-23,2075.149902,2070.9111328125
2015-10-26,2071.179932,2075.341796875
2015-10-27,2065.889893,2062.820068359375
2015-10-28,2090.350098,2090.0283203125
2015-10-29,2089.409912,2088.274658203125
2015-10-30,2079.360107,2077.29296875
2015-11-02,2104.050049,2103.526611328125
2015-11-03,2109.790039,2106.820068359375
2015-11-04,2102.310059,2102.407470703125
2015-11-05,2099.929932,2097.57275390625
2015-11-06,2099.199951,2097.12060546875
2015-11-09,2078.580078,2078.314697265625
2015-11-10,2081.719971,2077.808349609375
2015-11-11,2075.0,2078.064697265625
2015-11-12,2045.969971,2046.90234375
2015-11-13,2023.040039,2012.25732421875
2015-11-16,2053.189941,2062.722900390625
2015-11-17,2050.439941,2040.4771728515625
2015-11-18,2083.580078,2084.697998046875
2015-11-19,2081.23999,2078.284423828125
2015-11-20,2089.169922,2087.8017578125
2015-11-23,2086.590088,2088.110595703125
2015-11-24,2089.139893,2087.849365234375
2015-11-25,2088.8701170000004,2089.3212890625
2015-11-27,2090.110107,2087.958984375
2015-11-30,2080.409912,2078.56982421875
2015-12-01,2102.6298829999996,2095.26123046875
2015-12-02,2079.51001,2078.994873046875
