Date,0
1928-01-03,-0.0870666393499451
1928-01-04,-0.235114240101165
1928-01-05,-0.3756070498422061
1928-01-06,-0.1041807130509089
1928-01-09,-0.34594834424513055
1928-01-10,-0.346671577238137
1928-01-11,-0.22785426138643747
1928-01-12,-0.07859723861514022
1928-01-13,-0.07843832120581178
1928-01-16,-0.4825092401059143
1928-01-17,-0.2184170857925353
1928-01-18,-0.23226512961055357
1928-01-19,-0.08357136647041198
1928-01-20,-0.08798582035779313
1928-01-23,-0.03341451694299994
1928-01-24,-0.11754153572785164
1928-01-25,-0.3870275299871863
1928-01-26,-0.10847820258914706
1928-01-27,-0.12549400142517184
1928-01-30,-0.39680126091233775
1928-01-31,-0.13915443228489127
1928-02-01,-0.2279784233028156
1928-02-02,-0.10515632308421727
1928-02-03,-0.4197924643596448
1928-02-06,-0.17276808383680592
1928-02-07,-0.20001038958705084
1928-02-08,-0.1517667863740162
1928-02-09,-0.134989554744011
1928-02-10,-0.2054408935875039
1928-02-14,-0.3019918335153461
1928-02-15,-0.24853866222718768
1928-02-16,-0.2510815888159355
1928-02-17,-0.5133413910059139
1928-02-20,-0.3166012480183802
1928-02-21,-0.04084617122339127
1928-02-23,-0.16324423479790925
1928-02-24,-0.1515441174552724
1928-02-27,-0.26566614798797367
1928-02-28,-0.15718635706882733
1928-02-29,-0.09363093906343473
1928-03-01,-0.15183069591149043
1928-03-02,-0.19838083514554342
1928-03-05,0.06936480876899498
1928-03-06,-0.07534255672412943
1928-03-07,-0.28680774829499883
1928-03-08,-0.1501243436999382
1928-03-09,0.09772590650357942
1928-03-12,-0.1048936187305403
1928-03-13,-0.2799701249088699
1928-03-14,-0.19854124770891746
1928-03-15,-0.05701766040546561
1928-03-16,0.0026884810147936753
1928-03-19,-0.08573568446686874
1928-03-20,-0.09499945092949963
1928-03-21,-0.0029602870780350583
1928-03-22,-0.2348314566793171
1928-03-23,-0.028545716440732383
1928-03-26,0.08765731699868662
1928-03-27,-0.28941376525812745
1928-03-28,-0.26577831333645924
1928-03-29,-0.141756728184001
1928-03-30,0.1368201305359885
1928-04-02,-0.5412816695918093
1928-04-03,-0.13061946564615903
1928-04-04,-0.21142295091924052
1928-04-05,0.035070044271247575
1928-04-09,-0.13737365840912394
1928-04-10,-0.37154856753624654
1928-04-11,0.12400907991127846
1928-04-12,-0.1951739769922225
1928-04-13,0.1098656511360468
1928-04-16,-0.22014742108515442
1928-04-17,-0.37148824348050374
1928-04-18,-0.21305218578981822
1928-04-19,-0.08611175283204274
1928-04-20,-0.4797941667728253
1928-04-23,-0.4184150405379258
1928-04-24,-0.11033148569684763
1928-04-25,-0.10639916530727178
1928-04-26,-0.054768637469527974
1928-04-27,0.02110547932791609
1928-04-30,-0.11393001783771234
1928-05-01,-0.16815894049836166
1928-05-02,-0.1486061121733221
1928-05-03,-0.0958936695765699
1928-05-04,0.11817030408851026
1928-05-07,-0.00399227021661569
1928-05-08,-0.3313898800133634
1928-05-09,-0.24622363924454996
1928-05-10,-0.22927412944591596
1928-05-11,-0.051760223338048486
1928-05-14,-0.1055029466601963
1928-05-15,-0.2459010479807076
1928-05-16,-0.5460578709043475
1928-05-17,-0.1593091236027004
1928-05-18,-0.3857157193934498
1928-05-21,-0.50938170533621
1928-05-22,-0.491398756602572
1928-05-23,0.17244152551646424
1928-05-24,-0.03839308820364606
1928-05-25,-0.16771733565430055
1928-05-28,-0.529736680712557
1928-05-29,0.0197819461965675
1928-05-31,0.010317809967363908
1928-06-01,-0.11912896486839884
1928-06-04,-0.46748209871711877
1928-06-05,-0.17570259794117554
1928-06-06,-0.3791052521271898
1928-06-07,-0.26802376944150713
1928-06-08,-0.43994822753583057
1928-06-11,-0.9102794231137898
1928-06-12,-0.5966267605079473
1928-06-13,0.3351693290540548
1928-06-14,0.017642297803485522
1928-06-15,-0.5077226874546658
1928-06-18,-0.5713529820959633
1928-06-19,-0.2834280921504663
1928-06-20,0.0325425010691038
1928-06-21,-0.18759911609226848
1928-06-22,-0.22583676899803148
1928-06-25,-0.27131319899323897
1928-06-26,0.004399260680012701
1928-06-27,0.0008227388671764278
1928-06-28,0.02177519503723326
1928-06-29,-0.11483633595294519
1928-07-02,-0.3581589855714364
1928-07-03,0.09423365054940869
1928-07-05,0.02188989681791209
1928-07-06,-0.27958443929418664
1928-07-09,-0.14215986886213886
1928-07-10,-0.22137070370434914
1928-07-11,-0.6840237731958161
1928-07-12,-0.3824115229787266
1928-07-13,-0.05151609419184301
1928-07-16,-0.4430121011238114
1928-07-17,-0.12661223453155157
1928-07-18,0.045186520141948884
1928-07-19,-0.22121925900330744
1928-07-20,-0.1685476447638898
1928-07-23,-0.10521280914448164
1928-07-24,-0.22250774495187078
1928-07-25,-0.0944764999538108
1928-07-26,-0.14911714433621587
1928-07-27,-0.018607130824158748
1928-07-30,-0.13437820816351437
1928-07-31,-0.23928674271896658
1928-08-01,-0.2144754813029654
1928-08-02,-0.2897293289121944
1928-08-03,-0.17763334013548898
1928-08-06,0.02501425664769543
1928-08-07,-0.2705379633461592
1928-08-08,-0.45283859768839413
1928-08-09,-0.16937430828122882
1928-08-10,-0.2397832745638015
1928-08-13,-0.16537775814005046
1928-08-14,-0.35498858134778083
1928-08-15,0.12491115346568755
1928-08-16,-0.02539729511660463
1928-08-17,-0.1647803490231859
1928-08-20,-0.07018833977017427
1928-08-21,0.06133279365737628
1928-08-22,-0.20009077302036068
1928-08-23,-0.18719450161006043
1928-08-24,0.12252797812373642
1928-08-27,-0.1312798089690282
1928-08-28,-0.04335684227443782
