trade_date,close,predict
16/9/2015,[1978.089966],[2024.593505859375]
17/9/2015,[1995.310059],[2041.6793212890625]
18/9/2015,[1990.199951],[2058.2705078125]
21/9/2015,[1958.030029],[2062.510986328125]
22/9/2015,[1966.969971],[2039.5740966796875]
23/9/2015,[1942.7399899999998],[2047.018798828125]
24/9/2015,[1938.7600100000002],[2013.404541015625]
25/9/2015,[1932.2399899999998],[2008.209228515625]
28/9/2015,[1931.339966],[2012.245361328125]
29/9/2015,[1881.77002],[2014.2003173828125]
30/9/2015,[1884.089966],[1988.0721435546875]
1/10/2015,[1920.030029],[1985.99853515625]
2/10/2015,[1923.819946],[2011.7344970703125]
5/10/2015,[1951.359985],[2012.380615234375]
6/10/2015,[1987.050049],[2034.914794921875]
7/10/2015,[1979.9200440000002],[2059.782470703125]
8/10/2015,[1995.8299559999998],[2056.45166015625]
9/10/2015,[2013.430054],[2071.075439453125]
12/10/2015,[2014.890015],[2079.79931640625]
13/10/2015,[2017.459961],[2075.427001953125]
14/10/2015,[2003.689941],[2077.71875]
15/10/2015,[1994.2399899999998],[2065.84814453125]
16/10/2015,[2023.859985],[2057.974365234375]
19/10/2015,[2033.109985],[2089.595703125]
20/10/2015,[2033.660034],[2095.676513671875]
21/10/2015,[2030.77002],[2090.594482421875]
22/10/2015,[2018.939941],[2090.783447265625]
23/10/2015,[2052.51001],[2080.750732421875]
26/10/2015,[2075.149902],[2111.798828125]
27/10/2015,[2071.179932],[2134.782958984375]
28/10/2015,[2065.889893],[2130.873046875]
29/10/2015,[2090.350098],[2124.884033203125]
30/10/2015,[2089.409912],[2149.219970703125]
2/11/2015,[2079.360107],[2146.172119140625]
3/11/2015,[2104.050049],[2137.3076171875]
4/11/2015,[2109.790039],[2163.98193359375]
5/11/2015,[2102.310059],[2166.91357421875]
6/11/2015,[2099.929932],[2161.914306640625]
9/11/2015,[2099.199951],[2161.8388671875]
10/11/2015,[2078.580078],[2164.15576171875]
11/11/2015,[2081.719971],[2141.280029296875]
12/11/2015,[2075.0],[2137.9296875]
13/11/2015,[2045.969971],[2127.78271484375]
16/11/2015,[2023.040039],[2108.226806640625]
17/11/2015,[2053.189941],[2093.95556640625]
18/11/2015,[2050.439941],[2116.798828125]
19/11/2015,[2083.580078],[2111.69287109375]
20/11/2015,[2081.23999],[2146.2041015625]
23/11/2015,[2089.169922],[2145.559814453125]
24/11/2015,[2086.590088],[2151.963623046875]
25/11/2015,[2089.139893],[2149.406494140625]
27/11/2015,[2088.8701170000004],[2147.735107421875]
30/11/2015,[2090.110107],[2146.530029296875]
1/12/2015,[2080.409912],[2142.76708984375]
2/12/2015,[2102.6298829999996],[2137.9326171875]
3/12/2015,[2079.51001],[2158.84033203125]
4/12/2015,[2049.6201170000004],[2140.590576171875]
7/12/2015,[2091.689941],[2112.4248046875]
8/12/2015,[2077.070068],[2145.6240234375]
9/12/2015,[2063.590088],[2127.6162109375]
10/12/2015,[2047.619995],[2120.91259765625]
11/12/2015,[2052.22998],[2109.6630859375]
14/12/2015,[2012.369995],[2116.0908203125]
15/12/2015,[2021.939941],[2080.181396484375]
16/12/2015,[2043.410034],[2083.663330078125]
17/12/2015,[2073.070068],[2108.40234375]
18/12/2015,[2041.890015],[2137.99462890625]
21/12/2015,[2005.550049],[2113.433837890625]
22/12/2015,[2021.1500239999998],[2074.104248046875]
23/12/2015,[2038.969971],[2090.039306640625]
24/12/2015,[2064.290039],[2104.9541015625]
28/12/2015,[2060.98999],[2129.0986328125]
29/12/2015,[2056.5],[2117.417236328125]
30/12/2015,[2078.360107],[2118.8193359375]
31/12/2015,[2063.360107],[2142.873291015625]
4/1/2016,[2043.939941],[2118.0439453125]
5/1/2016,[2012.660034],[2096.590576171875]
6/1/2016,[2016.709961],[2070.58984375]
7/1/2016,[1990.2600100000002],[2075.26416015625]
8/1/2016,[1943.089966],[2053.12451171875]
11/1/2016,[1922.030029],[2026.44091796875]
12/1/2016,[1923.6700440000002],[2017.7606201171875]
13/1/2016,[1938.680054],[2012.338134765625]
14/1/2016,[1890.280029],[2018.4617919921875]
15/1/2016,[1921.839966],[1988.3760986328125]
19/1/2016,[1880.3299559999998],[2017.9520263671875]
20/1/2016,[1881.3299559999998],[1988.6552734375]
21/1/2016,[1859.3299559999998],[1986.1036376953125]
22/1/2016,[1868.9899899999998],[1956.96826171875]
25/1/2016,[1906.9000239999998],[1968.8648681640625]
26/1/2016,[1877.0799559999998],[2002.7261962890625]
27/1/2016,[1903.630005],[1979.70166015625]
28/1/2016,[1882.949951],[2000.3421630859375]
29/1/2016,[1893.359985],[1982.9683837890625]
1/2/2016,[1940.2399899999998],[1995.531982421875]
2/2/2016,[1939.380005],[2023.6065673828125]
3/2/2016,[1903.030029],[2020.663818359375]
4/2/2016,[1912.530029],[2002.705810546875]
5/2/2016,[1915.449951],[2004.9449462890625]
8/2/2016,[1880.050049],[2004.60791015625]
9/2/2016,[1853.439941],[1981.0765380859375]
10/2/2016,[1852.209961],[1959.676025390625]
11/2/2016,[1851.859985],[1957.3516845703125]
12/2/2016,[1829.0799559999998],[1958.9444580078125]
16/2/2016,[1864.780029],[1943.3011474609375]
17/2/2016,[1895.5799559999998],[1969.85498046875]
18/2/2016,[1926.819946],[1990.5457763671875]
19/2/2016,[1917.8299559999998],[2018.26025390625]
22/2/2016,[1917.780029],[2005.3125]
23/2/2016,[1945.5],[2001.1279296875]
24/2/2016,[1921.27002],[2029.83056640625]
25/2/2016,[1929.800049],[2009.71337890625]
26/2/2016,[1951.699951],[2009.9210205078125]
29/2/2016,[1948.050049],[2026.332275390625]
1/3/2016,[1932.22998],[2031.4852294921875]
2/3/2016,[1978.3499760000002],[2016.8692626953125]
3/3/2016,[1986.449951],[2050.1708984375]
4/3/2016,[1993.4000239999998],[2058.134765625]
7/3/2016,[1999.9899899999998],[2062.990478515625]
8/3/2016,[2001.7600100000002],[2064.531005859375]
9/3/2016,[1979.2600100000002],[2065.812744140625]
10/3/2016,[1989.2600100000002],[2054.18994140625]
11/3/2016,[1989.569946],[2058.823486328125]
14/3/2016,[2022.189941],[2054.0205078125]
15/3/2016,[2019.640015],[2086.0595703125]
16/3/2016,[2015.930054],[2086.612060546875]
17/3/2016,[2027.219971],[2077.917236328125]
18/3/2016,[2040.589966],[2091.342041015625]
21/3/2016,[2049.580078],[2104.427490234375]
22/3/2016,[2051.600098],[2113.25732421875]
23/3/2016,[2049.800049],[2109.77001953125]
24/3/2016,[2036.709961],[2112.011474609375]
28/3/2016,[2035.939941],[2098.86572265625]
29/3/2016,[2037.050049],[2096.046630859375]
30/3/2016,[2055.01001],[2092.47998046875]
31/3/2016,[2063.949951],[2112.179931640625]
1/4/2016,[2059.73999],[2124.546875]
4/4/2016,[2072.780029],[2118.1630859375]
5/4/2016,[2066.1298829999996],[2134.36083984375]
6/4/2016,[2045.1700440000002],[2127.623779296875]
7/4/2016,[2066.659912],[2106.60546875]
8/4/2016,[2041.910034],[2123.400146484375]
11/4/2016,[2047.5999760000002],[2098.2587890625]
12/4/2016,[2041.9899899999998],[2108.390869140625]
13/4/2016,[2061.719971],[2105.178955078125]
14/4/2016,[2082.419922],[2125.76904296875]
15/4/2016,[2082.780029],[2146.470703125]
18/4/2016,[2080.72998],[2142.963134765625]
19/4/2016,[2094.340088],[2141.5712890625]
20/4/2016,[2100.800049],[2153.80517578125]
21/4/2016,[2102.399902],[2166.17041015625]
22/4/2016,[2091.47998],[2164.458984375]
25/4/2016,[2091.580078],[2153.886474609375]
26/4/2016,[2087.790039],[2152.310302734375]
27/4/2016,[2091.699951],[2144.942138671875]
28/4/2016,[2095.149902],[2148.459228515625]
29/4/2016,[2075.810059],[2155.67236328125]
2/5/2016,[2065.300049],[2137.63818359375]
3/5/2016,[2081.429932],[2126.83203125]
4/5/2016,[2063.3701170000004],[2141.383544921875]
5/5/2016,[2051.1201170000004],[2124.12841796875]
6/5/2016,[2050.6298829999996],[2116.085693359375]
9/5/2016,[2057.139893],[2113.617431640625]
10/5/2016,[2058.689941],[2115.38232421875]
11/5/2016,[2084.389893],[2118.07568359375]
12/5/2016,[2064.459961],[2146.4326171875]
13/5/2016,[2064.110107],[2126.852294921875]
16/5/2016,[2046.609985],[2124.389892578125]
17/5/2016,[2066.659912],[2104.36669921875]
18/5/2016,[2047.209961],[2123.482666015625]
19/5/2016,[2047.630005],[2108.921875]
20/5/2016,[2040.040039],[2110.514892578125]
23/5/2016,[2052.320068],[2100.88671875]
24/5/2016,[2048.040039],[2110.60595703125]
25/5/2016,[2076.060059],[2110.88671875]
26/5/2016,[2090.540039],[2135.865966796875]
27/5/2016,[2090.100098],[2154.76025390625]
31/5/2016,[2099.060059],[2149.257080078125]
1/6/2016,[2096.949951],[2162.246337890625]
2/6/2016,[2099.330078],[2157.904052734375]
3/6/2016,[2105.26001],[2162.9765625]
6/6/2016,[2099.1298829999996],[2164.845458984375]
7/6/2016,[2109.409912],[2153.962158203125]
8/6/2016,[2112.1298829999996],[2166.990966796875]
9/6/2016,[2119.1201170000004],[2174.97314453125]
10/6/2016,[2115.47998],[2183.94873046875]
13/6/2016,[2096.070068],[2175.6083984375]
14/6/2016,[2079.060059],[2153.708251953125]
15/6/2016,[2075.320068],[2134.8759765625]
16/6/2016,[2071.5],[2129.978515625]
17/6/2016,[2077.98999],[2129.610595703125]
20/6/2016,[2071.219971],[2137.54931640625]
21/6/2016,[2083.25],[2133.04736328125]
22/6/2016,[2088.899902],[2146.1171875]
23/6/2016,[2085.449951],[2150.1513671875]
24/6/2016,[2113.320068],[2145.6552734375]
27/6/2016,[2037.410034],[2172.631591796875]
28/6/2016,[2000.540039],[2102.5419921875]
29/6/2016,[2036.089966],[2072.197998046875]
30/6/2016,[2070.77002],[2101.93359375]
1/7/2016,[2098.860107],[2132.86474609375]
5/7/2016,[2102.949951],[2164.8544921875]
6/7/2016,[2088.550049],[2165.9814453125]
7/7/2016,[2099.72998],[2149.623779296875]
8/7/2016,[2097.899902],[2159.345703125]
11/7/2016,[2129.899902],[2155.88427734375]
12/7/2016,[2137.159912],[2181.352294921875]
13/7/2016,[2152.139893],[2196.678466796875]
14/7/2016,[2152.429932],[2219.058349609375]
15/7/2016,[2163.75],[2217.4287109375]
18/7/2016,[2161.73999],[2232.81298828125]
19/7/2016,[2166.889893],[2231.6171875]
20/7/2016,[2163.780029],[2224.27880859375]
21/7/2016,[2173.02002],[2216.592041015625]
22/7/2016,[2165.169922],[2231.54931640625]
25/7/2016,[2175.030029],[2233.0419921875]
26/7/2016,[2168.47998],[2247.13623046875]
27/7/2016,[2169.179932],[2234.056640625]
28/7/2016,[2166.580078],[2226.3759765625]
29/7/2016,[2170.060059],[2226.130615234375]
1/8/2016,[2173.600098],[2231.253662109375]
2/8/2016,[2170.840088],[2241.994873046875]
3/8/2016,[2157.030029],[2238.40869140625]
4/8/2016,[2163.790039],[2223.3125]
5/8/2016,[2164.25],[2227.608154296875]
8/8/2016,[2182.8701170000004],[2227.91650390625]
9/8/2016,[2180.889893],[2245.735107421875]
10/8/2016,[2181.73999],[2245.866943359375]
11/8/2016,[2175.48999],[2248.502197265625]
12/8/2016,[2185.790039],[2241.81103515625]
15/8/2016,[2184.050049],[2253.2060546875]
16/8/2016,[2190.149902],[2250.2138671875]
17/8/2016,[2178.149902],[2257.764404296875]
18/8/2016,[2182.219971],[2244.431884765625]
19/8/2016,[2187.02002],[2247.405029296875]
22/8/2016,[2183.8701170000004],[2254.9130859375]
23/8/2016,[2182.639893],[2249.752197265625]
24/8/2016,[2186.899902],[2249.531494140625]
25/8/2016,[2175.439941],[2251.796875]
26/8/2016,[2172.469971],[2239.087158203125]
29/8/2016,[2169.040039],[2236.15478515625]
30/8/2016,[2180.3798829999996],[2235.50634765625]
31/8/2016,[2176.1201170000004],[2247.479248046875]
1/9/2016,[2170.949951],[2240.202880859375]
2/9/2016,[2170.860107],[2232.926513671875]
6/9/2016,[2179.97998],[2234.566650390625]
7/9/2016,[2186.47998],[2247.54150390625]
8/9/2016,[2186.159912],[2254.582763671875]
9/9/2016,[2181.300049],[2250.6552734375]
12/9/2016,[2127.810059],[2247.174072265625]
13/9/2016,[2159.040039],[2189.9423828125]
14/9/2016,[2127.02002],[2216.59521484375]
15/9/2016,[2125.77002],[2180.094970703125]
16/9/2016,[2147.26001],[2184.738037109375]
19/9/2016,[2139.159912],[2208.91455078125]
20/9/2016,[2139.1201170000004],[2199.7802734375]
21/9/2016,[2139.76001],[2206.67529296875]
22/9/2016,[2163.1201170000004],[2204.256103515625]
23/9/2016,[2177.179932],[2229.504150390625]
26/9/2016,[2164.689941],[2237.39404296875]
27/9/2016,[2146.100098],[2226.831298828125]
28/9/2016,[2159.929932],[2204.515625]
29/9/2016,[2171.3701170000004],[2224.652587890625]
30/9/2016,[2151.1298829999996],[2238.333984375]
3/10/2016,[2168.27002],[2210.911865234375]
4/10/2016,[2161.199951],[2231.343505859375]
5/10/2016,[2150.48999],[2224.859375]
6/10/2016,[2159.72998],[2216.1337890625]
7/10/2016,[2160.77002],[2225.229248046875]
10/10/2016,[2153.73999],[2228.1220703125]
11/10/2016,[2163.659912],[2223.11767578125]
12/10/2016,[2136.72998],[2230.986083984375]
13/10/2016,[2139.179932],[2196.078369140625]
14/10/2016,[2132.550049],[2201.423583984375]
17/10/2016,[2132.97998],[2198.48486328125]
18/10/2016,[2126.5],[2194.2216796875]
19/10/2016,[2139.600098],[2183.550048828125]
20/10/2016,[2144.290039],[2201.35302734375]
21/10/2016,[2141.340088],[2212.3876953125]
24/10/2016,[2141.159912],[2205.833251953125]
25/10/2016,[2151.330078],[2205.393798828125]
26/10/2016,[2143.159912],[2212.758544921875]
27/10/2016,[2139.429932],[2205.42138671875]
28/10/2016,[2133.040039],[2200.485595703125]
31/10/2016,[2126.409912],[2196.80078125]
1/11/2016,[2126.149902],[2190.65576171875]
2/11/2016,[2111.719971],[2191.374755859375]
3/11/2016,[2097.939941],[2172.39794921875]
4/11/2016,[2088.659912],[2159.07666015625]
7/11/2016,[2085.179932],[2151.14892578125]
8/11/2016,[2131.52002],[2147.633544921875]
9/11/2016,[2139.560059],[2183.556884765625]
10/11/2016,[2163.26001],[2199.124755859375]
11/11/2016,[2167.47998],[2228.310302734375]
14/11/2016,[2164.449951],[2236.350341796875]
15/11/2016,[2164.199951],[2231.38427734375]
16/11/2016,[2180.389893],[2232.293701171875]
17/11/2016,[2176.939941],[2246.783935546875]
18/11/2016,[2187.1201170000004],[2243.732177734375]
21/11/2016,[2181.899902],[2256.84912109375]
22/11/2016,[2198.179932],[2254.5830078125]
23/11/2016,[2202.939941],[2271.108642578125]
25/11/2016,[2204.719971],[2279.7578125]
28/11/2016,[2213.350098],[2278.027099609375]
29/11/2016,[2201.719971],[2285.63037109375]
30/11/2016,[2204.659912],[2271.308349609375]
1/12/2016,[2198.810059],[2280.5283203125]
2/12/2016,[2191.080078],[2275.54150390625]
5/12/2016,[2191.949951],[2268.085693359375]
6/12/2016,[2204.709961],[2266.25927734375]
7/12/2016,[2212.22998],[2274.9169921875]
8/12/2016,[2241.350098],[2284.7646484375]
9/12/2016,[2246.189941],[2301.84326171875]
12/12/2016,[2259.530029],[2314.01416015625]
13/12/2016,[2256.959961],[2320.51025390625]
14/12/2016,[2271.719971],[2321.37158203125]
15/12/2016,[2253.280029],[2328.0732421875]
16/12/2016,[2262.030029],[2316.303955078125]
19/12/2016,[2258.070068],[2325.616943359375]
20/12/2016,[2262.530029],[2327.5048828125]
21/12/2016,[2270.76001],[2329.36083984375]
22/12/2016,[2265.179932],[2337.478271484375]
23/12/2016,[2260.959961],[2334.78173828125]
27/12/2016,[2263.790039],[2332.439697265625]
28/12/2016,[2268.8798829999996],[2331.890625]
29/12/2016,[2249.919922],[2335.951904296875]
30/12/2016,[2249.26001],[2317.527099609375]
3/1/2017,[2238.830078],[2319.2470703125]
4/1/2017,[2257.830078],[2306.510498046875]
5/1/2017,[2270.75],[2316.302001953125]
6/1/2017,[2269.0],[2326.156494140625]
9/1/2017,[2276.97998],[2328.21240234375]
10/1/2017,[2268.899902],[2335.1259765625]
11/1/2017,[2268.899902],[2328.84912109375]
12/1/2017,[2275.320068],[2333.825439453125]
13/1/2017,[2270.439941],[2336.037353515625]
17/1/2017,[2274.639893],[2336.07568359375]
18/1/2017,[2267.889893],[2337.2744140625]
19/1/2017,[2271.889893],[2333.879150390625]
20/1/2017,[2263.689941],[2337.550048828125]
23/1/2017,[2271.310059],[2332.31103515625]
24/1/2017,[2265.199951],[2336.728271484375]
25/1/2017,[2280.070068],[2331.617919921875]
26/1/2017,[2298.3701170000004],[2339.3408203125]
27/1/2017,[2296.679932],[2350.04248046875]
30/1/2017,[2294.689941],[2353.635498046875]
31/1/2017,[2280.899902],[2354.224365234375]
1/2/2017,[2278.8701170000004],[2340.70556640625]
2/2/2017,[2279.550049],[2341.31494140625]
3/2/2017,[2280.850098],[2342.76318359375]
6/2/2017,[2297.419922],[2346.719482421875]
7/2/2017,[2292.560059],[2354.230224609375]
8/2/2017,[2293.080078],[2353.86083984375]
9/2/2017,[2294.669922],[2355.68603515625]
10/2/2017,[2307.8701170000004],[2355.66357421875]
13/2/2017,[2316.100098],[2362.152099609375]
14/2/2017,[2328.25],[2366.654052734375]
15/2/2017,[2337.580078],[2373.304931640625]
16/2/2017,[2349.25],[2378.546630859375]
17/2/2017,[2347.219971],[2386.552001953125]
21/2/2017,[2351.159912],[2390.21337890625]
22/2/2017,[2365.3798829999996],[2392.62548828125]
23/2/2017,[2362.820068],[2399.446044921875]
24/2/2017,[2363.810059],[2401.4208984375]
27/2/2017,[2367.340088],[2407.50146484375]
28/2/2017,[2369.75],[2411.229248046875]
1/3/2017,[2363.639893],[2414.546630859375]
2/3/2017,[2395.959961],[2413.7705078125]
3/3/2017,[2381.919922],[2428.546875]
6/3/2017,[2383.1201170000004],[2426.417724609375]
7/3/2017,[2375.310059],[2429.1650390625]
8/3/2017,[2368.389893],[2427.1435546875]
9/3/2017,[2362.97998],[2423.32861328125]
10/3/2017,[2364.8701170000004],[2422.53857421875]
13/3/2017,[2372.600098],[2422.1748046875]
14/3/2017,[2373.469971],[2425.6357421875]
15/3/2017,[2365.449951],[2424.80419921875]
16/3/2017,[2385.26001],[2422.099365234375]
17/3/2017,[2381.3798829999996],[2429.086669921875]
20/3/2017,[2378.25],[2429.89453125]
21/3/2017,[2373.469971],[2431.99169921875]
22/3/2017,[2344.02002],[2428.760498046875]
23/3/2017,[2348.449951],[2405.173095703125]
24/3/2017,[2345.959961],[2408.335693359375]
27/3/2017,[2343.97998],[2406.482421875]
28/3/2017,[2341.590088],[2404.7734375]
29/3/2017,[2358.570068],[2404.58447265625]
30/3/2017,[2361.1298829999996],[2410.662109375]
31/3/2017,[2368.060059],[2412.575439453125]
3/4/2017,[2362.719971],[2413.850830078125]
4/4/2017,[2358.840088],[2414.504638671875]
5/4/2017,[2360.159912],[2412.322021484375]
6/4/2017,[2352.949951],[2412.15673828125]
7/4/2017,[2357.48999],[2408.472900390625]
10/4/2017,[2355.540039],[2410.621826171875]
11/4/2017,[2357.159912],[2410.908447265625]
12/4/2017,[2353.780029],[2411.107421875]
13/4/2017,[2344.929932],[2405.94580078125]
17/4/2017,[2328.949951],[2401.360107421875]
18/4/2017,[2349.01001],[2393.421142578125]
19/4/2017,[2342.189941],[2399.252197265625]
20/4/2017,[2338.169922],[2396.71240234375]
21/4/2017,[2355.840088],[2394.3515625]
24/4/2017,[2348.689941],[2402.580810546875]
25/4/2017,[2374.149902],[2401.322998046875]
26/4/2017,[2388.610107],[2412.784423828125]
27/4/2017,[2387.449951],[2420.803955078125]
28/4/2017,[2388.77002],[2426.495361328125]
1/5/2017,[2384.199951],[2430.512939453125]
2/5/2017,[2388.330078],[2431.73974609375]
3/5/2017,[2391.169922],[2433.27734375]
4/5/2017,[2388.1298829999996],[2436.2314453125]
5/5/2017,[2389.52002],[2438.27294921875]
8/5/2017,[2399.290039],[2439.686767578125]
9/5/2017,[2399.3798829999996],[2444.20849609375]
10/5/2017,[2396.919922],[2446.037841796875]
11/5/2017,[2399.6298829999996],[2447.750244140625]
12/5/2017,[2394.439941],[2449.617919921875]
15/5/2017,[2390.899902],[2447.406982421875]
16/5/2017,[2402.320068],[2444.420166015625]
17/5/2017,[2400.669922],[2448.999267578125]
18/5/2017,[2357.030029],[2449.767822265625]
19/5/2017,[2365.719971],[2410.34130859375]
22/5/2017,[2381.72998],[2418.547607421875]
23/5/2017,[2394.02002],[2425.162109375]
24/5/2017,[2398.419922],[2432.63720703125]
25/5/2017,[2404.389893],[2440.931396484375]
26/5/2017,[2415.070068],[2446.013671875]
30/5/2017,[2415.820068],[2455.4228515625]
31/5/2017,[2412.909912],[2453.794677734375]
1/6/2017,[2411.800049],[2455.736083984375]
2/6/2017,[2430.060059],[2457.63427734375]
5/6/2017,[2439.070068],[2469.326904296875]
6/6/2017,[2436.100098],[2473.08203125]
7/6/2017,[2429.330078],[2474.72998046875]
8/6/2017,[2433.139893],[2477.4365234375]
9/6/2017,[2433.790039],[2480.510498046875]
12/6/2017,[2431.77002],[2478.29150390625]
13/6/2017,[2429.389893],[2478.70068359375]
14/6/2017,[2440.350098],[2484.6025390625]
15/6/2017,[2437.919922],[2490.034912109375]
16/6/2017,[2432.459961],[2489.312744140625]
19/6/2017,[2433.149902],[2483.744140625]
20/6/2017,[2453.459961],[2487.384521484375]
21/6/2017,[2437.030029],[2495.78173828125]
22/6/2017,[2435.610107],[2490.537841796875]
23/6/2017,[2434.5],[2489.900146484375]
26/6/2017,[2438.300049],[2490.10546875]
27/6/2017,[2439.070068],[2494.705322265625]
28/6/2017,[2419.3798829999996],[2495.07470703125]
29/6/2017,[2440.689941],[2482.558349609375]
30/6/2017,[2419.699951],[2490.705078125]
3/7/2017,[2423.409912],[2480.28955078125]
5/7/2017,[2429.01001],[2481.67529296875]
6/7/2017,[2432.540039],[2481.22705078125]
7/7/2017,[2409.75],[2483.01318359375]
10/7/2017,[2425.179932],[2469.15478515625]
11/7/2017,[2427.429932],[2472.962890625]
12/7/2017,[2425.530029],[2475.058837890625]
13/7/2017,[2443.25],[2473.74951171875]
14/7/2017,[2447.830078],[2483.643798828125]
17/7/2017,[2459.27002],[2485.023193359375]
18/7/2017,[2459.139893],[2493.81982421875]
19/7/2017,[2460.610107],[2495.632568359375]
20/7/2017,[2473.830078],[2498.857421875]
21/7/2017,[2473.449951],[2504.11572265625]
24/7/2017,[2472.540039],[2509.964599609375]
25/7/2017,[2469.909912],[2511.7216796875]
26/7/2017,[2477.1298829999996],[2512.045166015625]
27/7/2017,[2477.830078],[2521.20458984375]
28/7/2017,[2475.419922],[2523.533447265625]
31/7/2017,[2472.100098],[2525.587646484375]
1/8/2017,[2470.300049],[2523.91064453125]
2/8/2017,[2476.350098],[2525.689453125]
3/8/2017,[2477.570068],[2528.7197265625]
4/8/2017,[2472.159912],[2530.06884765625]
7/8/2017,[2476.830078],[2528.83837890625]
8/8/2017,[2480.909912],[2530.89208984375]
9/8/2017,[2474.919922],[2531.776123046875]
10/8/2017,[2474.02002],[2530.084228515625]
11/8/2017,[2438.209961],[2529.6845703125]
14/8/2017,[2441.320068],[2504.467041015625]
15/8/2017,[2465.840088],[2504.235595703125]
16/8/2017,[2464.610107],[2509.505126953125]
17/8/2017,[2468.110107],[2511.0302734375]
18/8/2017,[2430.01001],[2516.209228515625]
21/8/2017,[2425.550049],[2489.365478515625]
22/8/2017,[2428.3701170000004],[2488.866943359375]
23/8/2017,[2452.51001],[2484.18994140625]
24/8/2017,[2444.040039],[2492.621826171875]
25/8/2017,[2438.969971],[2492.09033203125]
28/8/2017,[2443.050049],[2491.853271484375]
29/8/2017,[2444.23999],[2493.09716796875]
30/8/2017,[2446.300049],[2490.3642578125]
31/8/2017,[2457.590088],[2493.062744140625]
1/9/2017,[2471.649902],[2496.798828125]
5/9/2017,[2476.550049],[2504.30859375]
6/9/2017,[2457.850098],[2506.72265625]
7/9/2017,[2465.540039],[2504.37744140625]
8/9/2017,[2465.100098],[2510.5390625]
11/9/2017,[2461.429932],[2512.441650390625]
12/9/2017,[2488.110107],[2508.534423828125]
13/9/2017,[2496.47998],[2516.80517578125]
14/9/2017,[2498.3701170000004],[2528.091064453125]
15/9/2017,[2495.6201170000004],[2535.330322265625]
18/9/2017,[2500.22998],[2537.83837890625]
19/9/2017,[2503.8701170000004],[2541.580322265625]
20/9/2017,[2506.649902],[2545.1875]
21/9/2017,[2508.23999],[2549.152099609375]
22/9/2017,[2500.600098],[2551.5087890625]
25/9/2017,[2502.219971],[2550.44091796875]
26/9/2017,[2496.659912],[2552.365234375]
27/9/2017,[2496.840088],[2551.320068359375]
28/9/2017,[2507.040039],[2550.533935546875]
29/9/2017,[2510.060059],[2554.78076171875]
2/10/2017,[2519.360107],[2557.598388671875]
3/10/2017,[2529.1201170000004],[2559.957275390625]
4/10/2017,[2534.580078],[2563.385009765625]
5/10/2017,[2537.73999],[2566.07470703125]
6/10/2017,[2552.070068],[2568.583984375]
9/10/2017,[2549.330078],[2571.832763671875]
10/10/2017,[2544.72998],[2574.695068359375]
11/10/2017,[2550.639893],[2576.672119140625]
12/10/2017,[2555.23999],[2579.18359375]
13/10/2017,[2550.929932],[2581.6396484375]
16/10/2017,[2553.169922],[2584.19970703125]
17/10/2017,[2557.639893],[2585.9638671875]
18/10/2017,[2559.360107],[2587.5380859375]
19/10/2017,[2561.26001],[2588.95068359375]
20/10/2017,[2562.100098],[2590.864990234375]
23/10/2017,[2575.209961],[2591.879150390625]
24/10/2017,[2564.97998],[2594.9423828125]
25/10/2017,[2569.1298829999996],[2597.808349609375]
26/10/2017,[2557.149902],[2599.99072265625]
27/10/2017,[2560.399902],[2601.529052734375]
30/10/2017,[2581.070068],[2603.27783203125]
31/10/2017,[2572.830078],[2605.987548828125]
1/11/2017,[2575.26001],[2608.731201171875]
2/11/2017,[2579.360107],[2611.0419921875]
3/11/2017,[2579.850098],[2613.646240234375]
6/11/2017,[2587.840088],[2615.979736328125]
7/11/2017,[2591.1298829999996],[2617.16845703125]
8/11/2017,[2590.639893],[2619.360595703125]
9/11/2017,[2594.3798829999996],[2622.003173828125]
10/11/2017,[2584.6201170000004],[2624.275146484375]
13/11/2017,[2582.300049],[2625.01025390625]
14/11/2017,[2584.840088],[2624.482666015625]
15/11/2017,[2578.8701170000004],[2624.0869140625]
16/11/2017,[2564.6201170000004],[2624.155029296875]
17/11/2017,[2585.639893],[2622.41845703125]
20/11/2017,[2578.850098],[2621.947021484375]
21/11/2017,[2582.139893],[2622.10107421875]
22/11/2017,[2599.030029],[2621.29931640625]
24/11/2017,[2597.080078],[2622.97412109375]
27/11/2017,[2602.419922],[2623.891357421875]
28/11/2017,[2601.419922],[2622.001220703125]
29/11/2017,[2627.040039],[2623.98974609375]
30/11/2017,[2626.070068],[2627.88916015625]
1/12/2017,[2647.580078],[2634.166015625]
4/12/2017,[2642.219971],[2644.20703125]
5/12/2017,[2639.439941],[2647.7939453125]
6/12/2017,[2629.570068],[2653.1162109375]
7/12/2017,[2629.27002],[2654.575439453125]
8/12/2017,[2636.97998],[2654.14990234375]
11/12/2017,[2651.5],[2655.007568359375]
12/12/2017,[2659.98999],[2657.046875]
13/12/2017,[2664.110107],[2660.672119140625]
14/12/2017,[2662.850098],[2666.451904296875]
15/12/2017,[2652.01001],[2671.05810546875]
18/12/2017,[2675.810059],[2673.62939453125]
19/12/2017,[2690.159912],[2684.587646484375]
20/12/2017,[2681.469971],[2688.714111328125]
21/12/2017,[2679.25],[2692.505859375]
22/12/2017,[2684.570068],[2693.814697265625]
26/12/2017,[2683.340088],[2695.126953125]
27/12/2017,[2680.5],[2694.823974609375]
